Type,Timestamp,Bytes,Packets,new_Type
IoT,629824,214357,450,IoT
IoT,629832,220416,460,IoT
IoT,629836,218486,456,IoT
IoT,629840,217288,463,IoT
IoT,629844,217125,454,IoT
IoT,629850,220356,459,IoT
IoT,629852,220812,466,IoT
IoT,629858,220752,465,IoT
IoT,629864,217390,458,IoT
IoT,629876,220548,462,IoT
IoT,629878,220356,459,IoT
IoT,629886,110268,231,IoT
IoT,629892,217590,455,IoT
IoT,629894,212414,447,IoT
IoT,629898,219171,460,IoT
IoT,629900,217522,454,IoT
IoT,629902,213594,445,IoT
IoT,629906,220566,462,IoT
IoT,629908,218287,455,IoT
IoT,629910,110538,235,IoT
IoT,629920,215527,449,IoT
IoT,629922,215107,449,IoT
IoT,629930,221158,467,IoT
IoT,629932,106344,222,IoT
IoT,629936,220422,460,IoT
IoT,629940,221120,465,IoT
IoT,629964,219389,457,IoT
IoT,629966,220416,460,IoT
IoT,629980,221029,464,IoT
IoT,629986,218482,456,IoT
IoT,629990,219012,464,IoT
IoT,630000,212251,444,IoT
IoT,630006,221328,460,IoT
IoT,630020,215683,458,IoT
IoT,630022,212208,442,IoT
IoT,630026,221724,466,IoT
IoT,630028,220298,457,IoT
IoT,630030,221652,465,IoT
IoT,630040,221942,464,IoT
IoT,630042,209912,439,IoT
IoT,630050,213569,444,IoT
IoT,630070,217446,452,IoT
IoT,630078,211086,438,IoT
IoT,630082,191262,474,IoT
IoT,630084,220489,461,IoT
IoT,630086,110754,231,IoT
IoT,630090,221268,459,IoT
IoT,630096,221328,460,IoT
IoT,630100,222817,472,Video
IoT,630108,105950,223,IoT
IoT,630110,209300,436,IoT
IoT,630118,221328,460,IoT
IoT,630120,222078,471,IoT
IoT,630122,222217,463,IoT
IoT,630124,111120,237,IoT
IoT,630136,210173,437,IoT
IoT,630138,210948,441,IoT
IoT,630142,221328,460,IoT
IoT,630148,221418,461,IoT
IoT,630160,211010,439,IoT
IoT,630164,215033,447,IoT
IoT,630174,221532,463,IoT
IoT,630176,218418,454,IoT
IoT,630178,221478,462,IoT
IoT,630182,218904,455,IoT
IoT,630198,221418,461,IoT
IoT,630204,219032,458,IoT
IoT,630208,213089,443,IoT
IoT,630216,220906,466,IoT
IoT,630220,220358,458,IoT
IoT,630234,215618,456,IoT
IoT,630238,221187,460,IoT
IoT,630240,212510,447,IoT
IoT,630246,217938,459,IoT
IoT,630248,221328,460,IoT
IoT,630254,221388,461,IoT
IoT,630258,218277,454,IoT
IoT,630264,212242,444,IoT
IoT,630266,215602,449,IoT
IoT,630274,221592,464,IoT
IoT,630276,221478,462,IoT
IoT,630280,219108,458,IoT
IoT,630290,212806,445,IoT
IoT,630311,221424,460,IoT
IoT,630315,108714,225,IoT
IoT,630319,216581,450,IoT
IoT,630321,217883,453,IoT
IoT,630332,245378979,514572,IoT
IoT,630336,110862,232,IoT
IoT,630340,220317,458,IoT
IoT,630357,403462,842,IoT
IoT,630359,760888,1586,IoT
IoT,630367,404304,842,IoT
IoT,630381,404642,841,IoT
IoT,630395,793334,1649,IoT
IoT,630397,798658,1660,IoT
IoT,630407,789180,1644,IoT
IoT,630415,787795,1647,IoT
IoT,630419,793325,1655,IoT
IoT,630425,396460,828,IoT
IoT,630429,791783,1655,IoT
IoT,630431,398270,826,IoT
IoT,630433,797454,1666,IoT
IoT,630437,784739,1631,IoT
IoT,630445,397834,831,IoT
IoT,630451,801205,1667,IoT
IoT,630473,220416,460,IoT
IoT,630475,109796,231,IoT
IoT,630477,221160,471,IoT
IoT,630479,218488,456,IoT
IoT,630499,215101,449,IoT
IoT,630507,217606,455,IoT
IoT,630513,176522,426,IoT
IoT,630519,222066,485,Video
IoT,630525,220680,464,IoT
IoT,630537,108342,233,IoT
IoT,630545,220416,460,IoT
IoT,630547,220506,461,IoT
IoT,630553,220356,459,IoT
IoT,630561,328255,692,IoT
IoT,630585,214620,448,IoT
IoT,630587,217125,454,IoT
IoT,630609,210203,440,IoT
IoT,630611,211244,441,IoT
IoT,630619,220548,462,IoT
IoT,630621,220356,459,IoT
IoT,630623,220680,464,IoT
IoT,630635,217590,455,IoT
IoT,630637,212414,447,IoT
IoT,630643,217522,454,IoT
IoT,630653,110538,235,IoT
IoT,630655,220422,460,IoT
IoT,630663,215527,449,IoT
IoT,630673,221158,467,IoT
IoT,630679,220422,460,IoT
IoT,630683,221120,465,IoT
IoT,630685,220416,460,IoT
IoT,630689,220416,460,IoT
IoT,630693,218927,469,IoT
IoT,630695,210007,441,IoT
IoT,630697,215871,450,IoT
IoT,630715,221047,463,IoT
IoT,630719,205931,430,IoT
IoT,630721,219450,458,IoT
IoT,630723,221029,464,IoT
IoT,630727,220620,463,IoT
IoT,630729,218482,456,IoT
IoT,630745,219741,461,IoT
IoT,630747,221862,464,IoT
IoT,630749,221328,460,IoT
IoT,630751,221796,467,IoT
IoT,630763,215683,458,IoT
IoT,630765,212208,442,IoT
IoT,630769,221724,466,IoT
IoT,630771,220298,457,IoT
IoT,630779,221460,462,IoT
IoT,630781,221328,460,IoT
IoT,630783,221942,464,IoT
IoT,630785,209912,439,IoT
IoT,630787,214542,446,IoT
IoT,630791,218071,455,IoT
IoT,630795,110604,229,IoT
IoT,630799,221451,464,IoT
IoT,630811,221532,463,IoT
IoT,630813,217446,452,IoT
IoT,630819,212461,442,IoT
IoT,630823,67171,174,IoT
IoT,630827,220489,461,IoT
IoT,630837,111000,235,IoT
IoT,630843,222817,472,Video
IoT,630845,110664,230,IoT
IoT,630853,209300,436,IoT
IoT,630863,222078,471,IoT
IoT,630867,111120,237,IoT
IoT,630869,221268,459,IoT
IoT,630875,216478,450,Video
IoT,630877,214719,455,IoT
IoT,630879,210173,437,IoT
IoT,630881,210948,441,IoT
IoT,630897,221268,459,IoT
IoT,630907,215033,447,IoT
IoT,630909,221457,463,IoT
IoT,630913,221388,461,IoT
IoT,630915,221328,460,IoT
IoT,630933,219894,470,IoT
IoT,630941,221418,461,IoT
IoT,630949,221107,469,IoT
IoT,630951,213089,443,IoT
IoT,630953,216055,450,IoT
IoT,630955,218886,461,IoT
IoT,630957,210658,438,IoT
IoT,630971,221724,466,IoT
IoT,630995,219454,457,IoT
IoT,631013,218846,454,IoT
IoT,631025,219874,457,IoT
IoT,631031,219388,456,IoT
IoT,631035,216534,451,IoT
IoT,631039,215862,453,IoT
IoT,631041,219251,456,IoT
IoT,631052,242895528,509287,IoT
IoT,631058,108714,225,IoT
IoT,631064,217883,453,IoT
IoT,631072,217969,452,IoT
IoT,631074,79742,238,IoT
IoT,631075,245378979,514572,IoT
IoT,631081,221544,462,IoT
IoT,631092,120,2,Video
IoT,631096,453228,965,IoT
IoT,631100,403462,842,IoT
IoT,631102,760888,1586,IoT
IoT,631118,396908,825,IoT
IoT,631142,396426,824,IoT
IoT,631146,866729,1803,IoT
IoT,631166,792382,1648,IoT
IoT,631170,791590,1653,IoT
IoT,631172,791783,1655,IoT
IoT,631182,394598,821,IoT
IoT,631188,397834,831,IoT
IoT,631192,792162,1643,IoT
IoT,631194,801205,1667,IoT
IoT,631198,405089,841,IoT
IoT,631220,221160,471,IoT
IoT,631224,219450,458,IoT
IoT,631236,218424,455,IoT
IoT,631238,220416,460,IoT
IoT,631242,215101,449,IoT
IoT,631252,220339,461,IoT
IoT,631260,221120,465,IoT
IoT,631262,222066,485,Video
IoT,631264,220482,461,IoT
IoT,631266,220356,459,IoT
IoT,631272,221365,464,IoT
IoT,631278,321518,673,IoT
IoT,631282,218060,456,IoT
IoT,631288,220416,460,IoT
IoT,631308,218343,460,IoT
IoT,631316,220356,459,IoT
IoT,631320,216204,460,IoT
IoT,631328,214620,448,IoT
IoT,631346,217518,454,IoT
IoT,631348,219934,459,IoT
IoT,631354,211244,441,IoT
IoT,631356,220542,462,IoT
IoT,631360,214562,454,IoT
IoT,631368,220416,460,IoT
IoT,631370,217608,455,IoT
IoT,631372,110268,231,IoT
IoT,631376,220415,460,IoT
IoT,631398,220422,460,IoT
IoT,631402,110822,234,IoT
IoT,631406,215527,449,IoT
IoT,631420,217458,453,IoT
IoT,631424,107436,226,IoT
IoT,631426,221120,465,IoT
IoT,631430,110676,237,IoT
IoT,631444,217456,453,IoT
IoT,631446,213306,448,IoT
IoT,631448,214466,458,IoT
IoT,631452,220416,460,IoT
IoT,631454,220488,461,IoT
IoT,631466,221029,464,IoT
IoT,631468,220566,462,IoT
IoT,631482,222048,471,IoT
IoT,631490,221862,464,IoT
IoT,631496,221328,460,IoT
IoT,631498,221418,461,IoT
IoT,631506,215683,458,IoT
IoT,631508,212208,442,IoT
IoT,631510,219873,457,IoT
IoT,631524,221328,460,IoT
IoT,631532,104298,216,IoT
IoT,631538,110604,229,IoT
IoT,631548,221592,464,IoT
IoT,631550,222032,465,IoT
IoT,631552,221328,460,IoT
IoT,631554,221532,463,IoT
IoT,631572,110754,231,IoT
IoT,631594,105950,223,IoT
IoT,631596,209300,436,IoT
IoT,631598,219388,456,IoT
IoT,631604,221328,460,IoT
IoT,631606,222078,471,IoT
IoT,631608,222217,463,IoT
IoT,631614,219032,458,IoT
IoT,631616,221328,460,IoT
IoT,631620,214719,455,IoT
IoT,631624,210948,441,IoT
IoT,631634,221418,461,IoT
IoT,631636,221327,460,IoT
IoT,631646,211010,439,IoT
IoT,631652,221457,463,IoT
IoT,631666,222949,474,IoT
IoT,631668,218904,455,IoT
IoT,631702,220906,466,IoT
IoT,631706,220358,458,IoT
IoT,631714,221724,466,IoT
IoT,631718,218358,453,IoT
IoT,631730,220972,462,IoT
IoT,631732,217938,459,IoT
IoT,631734,221328,460,IoT
IoT,631736,221729,466,IoT
IoT,631738,219454,457,IoT
IoT,631742,218964,462,IoT
IoT,631746,219330,455,IoT
IoT,631758,217933,453,IoT
IoT,631762,221478,462,IoT
IoT,631768,219874,457,IoT
IoT,631774,219388,456,IoT
IoT,631776,212806,445,IoT
IoT,631784,219251,456,IoT
IoT,631786,221268,459,IoT
IoT,631788,221592,464,IoT
IoT,631790,221942,464,IoT
IoT,631799,221424,460,IoT
IoT,631801,108714,225,IoT
IoT,631826,220317,458,IoT
IoT,631829,280739828,593354,IoT
IoT,631835,120,2,Video
IoT,631839,453228,965,IoT
IoT,631853,404304,842,IoT
IoT,631883,798658,1660,IoT
IoT,631903,396968,826,IoT
IoT,631905,793325,1655,IoT
IoT,631919,797454,1666,IoT
IoT,631929,789952,1647,IoT
IoT,631933,794279,1650,IoT
IoT,631937,801205,1667,IoT
IoT,631955,105436,221,IoT
IoT,631961,109796,231,IoT
IoT,631967,219450,458,IoT
IoT,631969,106288,221,IoT
IoT,631981,220416,460,IoT
IoT,631983,215940,456,IoT
IoT,631989,219456,458,IoT
IoT,631993,217606,455,IoT
IoT,631995,220339,461,IoT
IoT,632011,220680,464,IoT
IoT,632013,220988,462,IoT
IoT,632021,321518,673,IoT
IoT,632027,217518,454,IoT
IoT,632041,202466,428,IoT
IoT,632043,218222,459,IoT
IoT,632047,328255,692,IoT
IoT,632055,221245,462,IoT
IoT,632057,220944,468,IoT
IoT,632063,216204,460,IoT
IoT,632065,218486,456,IoT
IoT,632073,217125,454,IoT
IoT,632077,215588,450,Video
IoT,632137,218287,455,IoT
IoT,632143,220416,460,IoT
IoT,632157,208433,436,Video
IoT,632173,110676,237,IoT
IoT,632187,217456,453,IoT
IoT,632191,214466,458,IoT
IoT,632193,219389,457,IoT
IoT,632199,220416,460,IoT
IoT,632201,221047,463,IoT
IoT,632209,221029,464,IoT
IoT,632213,220620,463,IoT
IoT,632217,205872,429,Video
IoT,632225,222048,471,IoT
IoT,632229,212251,444,IoT
IoT,632235,221328,460,IoT
IoT,632237,221796,467,IoT
IoT,632243,211623,442,IoT
IoT,632245,213568,444,IoT
IoT,632247,221268,459,IoT
IoT,632253,219873,457,IoT
IoT,632259,221652,465,IoT
IoT,632275,104298,216,IoT
IoT,632277,218071,455,IoT
IoT,632285,221451,464,IoT
IoT,632295,221328,460,IoT
IoT,632303,215013,453,IoT
IoT,632305,212461,442,IoT
IoT,632315,110754,231,IoT
IoT,632317,221724,466,IoT
IoT,632319,221268,459,IoT
IoT,632325,221328,460,IoT
IoT,632337,105950,223,IoT
IoT,632345,110119,228,IoT
IoT,632349,222078,471,IoT
IoT,632353,111120,237,IoT
IoT,632355,221268,459,IoT
IoT,632359,221328,460,IoT
IoT,632361,216478,450,Video
IoT,632371,221328,460,IoT
IoT,632381,219210,466,Video
IoT,632383,221268,459,IoT
IoT,632387,218904,461,IoT
IoT,632389,211010,439,IoT
IoT,632399,221388,461,IoT
IoT,632407,221478,462,IoT
IoT,632413,208664,433,IoT
IoT,632421,219600,459,IoT
IoT,632427,221418,461,IoT
IoT,632429,220217,458,IoT
IoT,632441,218886,461,IoT
IoT,632443,210658,438,IoT
IoT,632457,221724,466,IoT
IoT,632469,212510,447,IoT
IoT,632495,215602,449,IoT
IoT,632497,219986,465,IoT
IoT,632499,218846,454,IoT
IoT,632501,217933,453,IoT
IoT,632505,221478,462,IoT
IoT,632535,219478,457,IoT
IoT,632537,216258,453,IoT
IoT,632538,242895528,509287,IoT
IoT,632548,216581,450,IoT
IoT,632550,217883,453,IoT
IoT,632571,209722,435,IoT
IoT,632578,120,2,Video
IoT,632584,362000,865,IoT
IoT,632616,394437,819,IoT
IoT,632636,789180,1644,IoT
IoT,632646,396968,826,IoT
IoT,632648,793325,1655,IoT
IoT,632650,796849,1657,IoT
IoT,632662,797454,1666,IoT
IoT,632666,784739,1631,IoT
IoT,632668,394598,821,IoT
IoT,632672,789952,1647,IoT
IoT,632680,801205,1667,IoT
IoT,632684,405089,841,IoT
IoT,632690,164973,344,IoT
IoT,632712,106288,221,IoT
IoT,632718,215455,450,IoT
IoT,632726,215940,456,IoT
IoT,632734,220416,460,IoT
IoT,632738,220339,461,IoT
IoT,632740,217462,453,IoT
IoT,632742,176522,426,IoT
IoT,632758,221365,464,IoT
IoT,632772,220620,463,IoT
IoT,632774,220416,460,IoT
IoT,632782,220356,459,IoT
IoT,632784,202466,428,IoT
IoT,632790,328255,692,IoT
IoT,632792,108275,226,IoT
IoT,632798,221245,462,IoT
IoT,632800,220944,468,IoT
IoT,632802,220356,459,IoT
IoT,632804,220416,460,IoT
IoT,632806,216204,460,IoT
IoT,632808,218486,456,IoT
IoT,632812,217288,463,IoT
IoT,632836,217390,458,IoT
IoT,632838,210203,440,IoT
IoT,632846,214562,454,IoT
IoT,632848,220548,462,IoT
IoT,632874,213594,445,IoT
IoT,632880,218287,455,IoT
IoT,632884,220422,460,IoT
IoT,632886,220416,460,IoT
IoT,632890,221094,470,IoT
IoT,632892,215527,449,IoT
IoT,632898,217522,454,IoT
IoT,632906,217458,453,IoT
IoT,632918,220416,460,IoT
IoT,632928,220548,462,IoT
IoT,632934,214466,458,IoT
IoT,632938,220416,460,IoT
IoT,632944,221047,463,IoT
IoT,632950,219450,458,IoT
IoT,632964,220626,463,IoT
IoT,632970,214478,445,IoT
IoT,632978,221328,460,IoT
IoT,632982,221328,460,IoT
IoT,633020,218071,455,IoT
IoT,633032,110664,230,IoT
IoT,633034,221592,464,IoT
IoT,633036,222032,465,IoT
IoT,633044,219817,456,IoT
IoT,633052,67171,174,IoT
IoT,633062,221268,459,IoT
IoT,633068,221328,460,IoT
IoT,633070,221417,461,IoT
IoT,633078,221658,465,IoT
IoT,633082,209300,436,IoT
IoT,633088,110119,228,IoT
IoT,633092,222078,471,IoT
IoT,633098,221268,459,IoT
IoT,633100,219032,458,IoT
IoT,633104,216478,450,Video
IoT,633108,210173,437,IoT
IoT,633112,222949,474,IoT
IoT,633116,221268,459,IoT
IoT,633120,221418,461,IoT
IoT,633122,221327,460,IoT
IoT,633128,221388,461,IoT
IoT,633130,218904,461,IoT
IoT,633138,221457,463,IoT
IoT,633140,221742,466,IoT
IoT,633144,221328,460,IoT
IoT,633152,222949,474,IoT
IoT,633156,208664,433,IoT
IoT,633174,221460,462,IoT
IoT,633184,218886,461,IoT
IoT,633188,220906,466,IoT
IoT,633194,221928,469,IoT
IoT,633208,215114,448,IoT
IoT,633212,212510,447,IoT
IoT,633214,219811,456,IoT
IoT,633222,221729,466,IoT
IoT,633228,218964,462,IoT
IoT,633230,218277,454,IoT
IoT,633232,219330,455,IoT
IoT,633234,218950,462,IoT
IoT,633238,215602,449,IoT
IoT,633244,217933,453,IoT
IoT,633260,219388,456,IoT
IoT,633262,212806,445,IoT
IoT,633276,221942,464,IoT
IoT,633278,219478,457,IoT
IoT,633285,221424,460,IoT
IoT,633295,106348,221,IoT
IoT,633301,217969,452,IoT
IoT,633303,79742,238,IoT
IoT,633304,245378979,514572,IoT
IoT,633308,110862,232,IoT
IoT,633315,280739828,593354,IoT
IoT,633319,240,4,Video
IoT,633321,120,2,Video
IoT,633325,453228,965,IoT
IoT,633353,404642,841,IoT
IoT,633359,394437,819,IoT
IoT,633373,882298,1834,IoT
IoT,633379,789180,1644,IoT
IoT,633389,396968,826,IoT
IoT,633395,792382,1648,IoT
IoT,633401,791783,1655,IoT
IoT,633419,794279,1650,IoT
IoT,633421,792162,1643,IoT
IoT,633425,793116,1651,IoT
IoT,633427,405089,841,IoT
IoT,633433,164973,344,IoT
IoT,633437,218754,460,IoT
IoT,633445,220416,460,IoT
IoT,633457,220680,464,IoT
IoT,633465,218424,455,IoT
IoT,633469,215940,456,IoT
IoT,633479,217606,455,IoT
IoT,633485,176522,426,IoT
IoT,633509,108342,233,IoT
IoT,633511,218060,456,IoT
IoT,633519,220506,461,IoT
IoT,633537,218343,460,IoT
IoT,633541,221245,462,IoT
IoT,633547,220416,460,IoT
IoT,633559,217125,454,IoT
IoT,633561,214134,449,IoT
IoT,633563,215588,450,Video
IoT,633567,220812,466,IoT
IoT,633575,217518,454,IoT
IoT,633583,211244,441,IoT
IoT,633589,214562,454,IoT
IoT,633621,242895528,509287,IoT
IoT,633627,108714,225,IoT
IoT,633633,217883,453,IoT
IoT,633635,106348,221,IoT
IoT,633652,220317,458,IoT
IoT,633671,760888,1586,IoT
IoT,633679,404304,842,IoT
IoT,633707,793334,1649,IoT
IoT,633709,798658,1660,IoT
IoT,633731,793325,1655,IoT
IoT,633741,791783,1655,IoT
IoT,633745,797454,1666,IoT
IoT,633761,792162,1643,IoT
IoT,633763,801205,1667,IoT
IoT,633765,793116,1651,IoT
IoT,633785,220416,460,IoT
IoT,633793,219450,458,IoT
IoT,633797,220680,464,IoT
IoT,633811,215101,449,IoT
IoT,633817,220416,460,IoT
IoT,633819,217606,455,IoT
IoT,633823,217462,453,IoT
IoT,633825,176522,426,IoT
IoT,633827,207008,472,IoT
IoT,633831,222066,485,Video
IoT,633841,221365,464,IoT
IoT,633849,108342,233,IoT
IoT,633851,218060,456,IoT
IoT,633853,217518,454,IoT
IoT,633863,220416,460,IoT
IoT,633867,202466,428,IoT
IoT,633873,328255,692,IoT
IoT,633877,218343,460,IoT
IoT,633881,221245,462,IoT
IoT,633885,220356,459,IoT
IoT,633911,220416,460,IoT
IoT,633913,220752,465,IoT
IoT,633919,217390,458,IoT
IoT,633921,210203,440,IoT
IoT,633927,217522,454,IoT
IoT,633929,214562,454,IoT
IoT,633935,220680,464,IoT
IoT,633943,221641,468,IoT
IoT,633953,219171,460,IoT
IoT,633973,221094,470,IoT
IoT,633979,108699,226,IoT
IoT,633987,106344,222,IoT
IoT,633997,220416,460,IoT
IoT,634007,210007,441,IoT
IoT,634009,215871,450,IoT
IoT,634019,219389,457,IoT
IoT,634025,220416,460,IoT
IoT,634029,218554,459,IoT
IoT,634031,205931,430,IoT
IoT,634043,205872,429,Video
IoT,634057,219741,461,IoT
IoT,634061,221328,460,IoT
IoT,634075,215683,458,IoT
IoT,634095,221942,464,IoT
IoT,634097,209912,439,IoT
IoT,634103,218071,455,IoT
IoT,634105,213569,444,IoT
IoT,634109,221478,462,IoT
IoT,634111,221451,464,IoT
IoT,634113,221328,460,IoT
IoT,634117,221592,464,IoT
IoT,634123,221532,463,IoT
IoT,634127,219817,456,IoT
IoT,634131,212461,442,IoT
IoT,634137,191262,474,IoT
IoT,634141,110754,231,IoT
IoT,634157,110664,230,IoT
IoT,634159,218418,454,IoT
IoT,634165,209300,436,IoT
IoT,634191,210173,437,IoT
IoT,634197,221328,460,IoT
IoT,634201,222542,473,Video
IoT,634219,215033,447,IoT
IoT,634227,221328,460,IoT
IoT,634233,221478,462,IoT
IoT,634239,208664,433,IoT
IoT,634241,221280,473,IoT
IoT,634255,220217,458,IoT
IoT,634273,220159,457,IoT
IoT,634285,218418,454,IoT
IoT,634287,218358,453,IoT
IoT,634303,221328,460,IoT
IoT,634305,221729,466,IoT
IoT,634319,212242,444,IoT
IoT,634321,215602,449,IoT
IoT,634327,217933,453,IoT
IoT,634333,220217,458,IoT
IoT,634345,212806,445,IoT
IoT,634347,216534,451,IoT
IoT,634349,220360,458,IoT
IoT,634353,219251,456,IoT
IoT,634355,221268,459,IoT
IoT,634357,221592,464,IoT
IoT,634359,221942,464,IoT
IoT,634361,219478,457,IoT
IoT,634364,242895528,509287,IoT
IoT,634372,215692,449,IoT
IoT,634374,216581,450,IoT
IoT,634387,245378979,514572,IoT
IoT,634414,760888,1586,IoT
IoT,634418,375802,784,IoT
IoT,634430,396908,825,IoT
IoT,634450,793334,1649,IoT
IoT,634452,798658,1660,IoT
IoT,634454,396426,824,IoT
IoT,634458,866729,1803,IoT
IoT,634474,793325,1655,IoT
IoT,634478,792382,1648,IoT
IoT,634490,794668,1656,IoT
IoT,634492,784739,1631,IoT
IoT,634494,394598,821,IoT
IoT,634504,792162,1643,IoT
IoT,634512,797389,1659,IoT
IoT,634528,220416,460,IoT
IoT,634542,216642,453,IoT
IoT,634544,215455,450,IoT
IoT,634548,218424,455,IoT
IoT,634552,215940,456,IoT
IoT,634554,215101,449,IoT
IoT,634578,220356,459,IoT
IoT,634580,220680,464,IoT
IoT,634586,220680,464,IoT
IoT,634598,220620,463,IoT
IoT,634602,220506,461,IoT
IoT,634616,328255,692,IoT
IoT,634620,218343,460,IoT
IoT,634622,214357,450,IoT
IoT,634624,221245,462,IoT
IoT,634632,216204,460,IoT
IoT,634636,216070,451,IoT
IoT,634638,217288,463,IoT
IoT,634640,214620,448,IoT
IoT,634642,217125,454,IoT
IoT,634644,214134,449,IoT
IoT,634646,215588,450,Video
IoT,634652,221120,465,IoT
IoT,634654,220416,460,IoT
IoT,634664,210203,440,IoT
IoT,634674,220548,462,IoT
IoT,634680,220416,460,IoT
IoT,634690,217590,455,IoT
IoT,634692,212414,447,IoT
IoT,634704,220566,462,IoT
IoT,634710,220422,460,IoT
IoT,634718,215527,449,IoT
IoT,634726,208433,436,Video
IoT,634732,217458,453,IoT
IoT,634740,220416,460,IoT
IoT,634744,220416,460,IoT
IoT,634764,220416,460,IoT
IoT,634766,220488,461,IoT
IoT,634768,220416,460,IoT
IoT,634780,220566,462,IoT
IoT,634782,220620,463,IoT
IoT,634790,220626,463,IoT
IoT,634794,222048,471,IoT
IoT,634800,219741,461,IoT
IoT,634804,221328,460,IoT
IoT,634808,221328,460,IoT
IoT,634816,221268,459,IoT
IoT,634824,221724,466,IoT
IoT,634830,221478,462,IoT
IoT,634838,221942,464,IoT
IoT,634842,214542,446,IoT
IoT,634844,104298,216,IoT
IoT,634848,213569,444,IoT
IoT,634850,110604,229,IoT
IoT,634854,221451,464,IoT
IoT,634866,221532,463,IoT
IoT,634880,191262,474,IoT
IoT,634882,220489,461,IoT
IoT,634886,221724,466,IoT
IoT,634890,221328,460,IoT
IoT,634892,111000,235,IoT
IoT,634912,207663,437,IoT
IoT,634930,216478,450,Video
IoT,634936,210948,441,IoT
IoT,634950,219210,466,Video
IoT,634952,221268,459,IoT
IoT,634962,215033,447,IoT
IoT,634964,221457,463,IoT
IoT,634972,221532,463,IoT
IoT,634976,221478,462,IoT
IoT,634988,219894,470,IoT
IoT,635000,221460,462,IoT
IoT,635014,220906,466,IoT
IoT,635020,221928,469,IoT
IoT,635022,220001,460,IoT
IoT,635028,218418,454,IoT
IoT,635046,221328,460,IoT
IoT,635050,219454,457,IoT
IoT,635054,218964,462,IoT
IoT,635056,218277,454,IoT
IoT,635058,219330,455,IoT
IoT,635060,218950,462,IoT
IoT,635070,217933,453,IoT
IoT,635072,221592,464,IoT
IoT,635088,212806,445,IoT
IoT,635109,221424,460,IoT
IoT,635111,221424,460,IoT
IoT,635113,108714,225,IoT
IoT,635115,215692,449,IoT
IoT,635119,217883,453,IoT
IoT,635138,220317,458,IoT
IoT,635151,453228,965,IoT
IoT,635195,798658,1660,IoT
IoT,635197,396426,824,IoT
IoT,635203,805456,1683,IoT
IoT,635209,774698,1619,IoT
IoT,635229,398270,826,IoT
IoT,635243,397834,831,IoT
IoT,635245,794279,1650,IoT
IoT,635251,793116,1651,IoT
IoT,635273,109796,231,IoT
IoT,635281,106288,221,IoT
IoT,635283,220680,464,IoT
IoT,635287,215455,450,IoT
IoT,635289,214318,456,IoT
IoT,635291,218424,455,IoT
IoT,635299,220746,465,Video
IoT,635303,220416,460,IoT
IoT,635309,217462,453,IoT
IoT,635313,207008,472,IoT
IoT,635315,221120,465,IoT
IoT,635319,220482,461,IoT
IoT,635325,220988,462,IoT
IoT,635343,220416,460,IoT
IoT,635365,214357,450,IoT
IoT,635369,220944,468,IoT
IoT,635371,220356,459,IoT
IoT,635373,220416,460,IoT
IoT,635387,214134,449,IoT
IoT,635405,217390,458,IoT
IoT,635407,210203,440,IoT
IoT,635415,214562,454,IoT
IoT,635425,217608,455,IoT
IoT,635427,110268,231,IoT
IoT,635433,217590,455,IoT
IoT,635447,220566,462,IoT
IoT,635453,220422,460,IoT
IoT,635467,217522,454,IoT
IoT,635469,208433,436,Video
IoT,635477,220422,460,IoT
IoT,635485,110676,237,IoT
IoT,635515,218554,459,IoT
IoT,635517,205931,430,IoT
IoT,635525,220620,463,IoT
IoT,635555,211623,442,IoT
IoT,635575,222157,462,IoT
IoT,635587,104298,216,IoT
IoT,635591,213569,444,IoT
IoT,635597,221451,464,IoT
IoT,635599,221328,460,IoT
IoT,635601,110664,230,IoT
IoT,635609,221532,463,IoT
IoT,635611,217446,452,IoT
IoT,635615,215013,453,IoT
IoT,635621,67171,174,IoT
IoT,635633,221328,460,IoT
IoT,635639,221417,461,IoT
IoT,635659,221328,460,IoT
IoT,635677,210173,437,IoT
IoT,635689,221418,461,IoT
IoT,635693,219210,466,Video
IoT,635697,221388,461,IoT
IoT,635699,218904,461,IoT
IoT,635717,218418,454,IoT
IoT,635723,218904,455,IoT
IoT,635735,220358,458,IoT
IoT,635745,219032,458,IoT
IoT,635761,220358,458,IoT
IoT,635769,221724,466,IoT
IoT,635773,218358,453,IoT
IoT,635779,221187,460,IoT
IoT,635787,217938,459,IoT
IoT,635801,219330,455,IoT
IoT,635811,218846,454,IoT
IoT,635813,217933,453,IoT
IoT,635817,221478,462,IoT
IoT,635821,219108,458,IoT
IoT,635825,220396,466,IoT
IoT,635827,217544,453,IoT
IoT,635829,219388,456,IoT
IoT,635835,220360,458,IoT
IoT,635845,221942,464,IoT
IoT,635854,221424,460,IoT
IoT,635856,108714,225,IoT
IoT,635862,217883,453,IoT
